,title,street,city,country_code,address_text,marker_icon,workplace_type,company_name,company_url,company_size,experience_level,latitude,longitude,published_at,remote_interview,id,employment_types,company_logo_url,skills,remote,min_salary,max_salary,b2b,permament,mandate_contract,react,angular,vue,sum_of_skill_levels
472,Frontend Developer,Centrum,Warszawa,PL,"Centrum, Warszawa",javascript,partly_remote,Dynamic Solutions,https://www.ds.pl/,30+,senior,52.2302091,21.0113922,2022-02-14T11:00:00.000Z,True,dynamic-solutions-frontend-developer-6a934269-3849-4a2d-8889-168ef874129a,"[{""type"": ""b2b"", ""salary"": {""from"": 22000, ""to"": 26000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/351a385f9c59ff838d7b3dee95bbd616f8022257.png?1643971840,"[{""name"": ""REST"", ""level"": 4}, {""name"": ""English"", ""level"": 4}, {""name"": ""JavaScript"", ""level"": 4}]",False,22000.0,26000.0,1,0,0,0,0,0,12
473,Frontend Developer (Angular),Aleja Grunwaldzka 472,Gdańsk,PL,"Aleja Grunwaldzka 472, Gdańsk",javascript,remote,Skyrise.Tech part of Etteplan,http://www.skyrise.tech,<200,mid,54.4027688,18.5715213,2022-02-14T10:31:00.000Z,True,skyrise-tech-part-of-etteplan-frontend-developer-angular-gdansk,"[{""type"": ""b2b"", ""salary"": {""from"": 13500, ""to"": 18500, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/7ac6a351b251d21156f0681c6bba41d198b94fb5.png?1644834671,"[{""name"": ""Angular 8+"", ""level"": 3}, {""name"": ""English"", ""level"": 4}]",True,13500.0,18500.0,1,0,0,0,1,0,7
474,Frontend Developer (Angular),Legnicka 48B,Wrocław,PL,"Legnicka 48B, Wrocław",javascript,remote,Skyrise.Tech part of Etteplan,http://www.skyrise.tech,<200,mid,51.1188157,16.9964542,2022-02-14T10:30:00.000Z,True,skyrise-tech-part-of-etteplan-frontend-developer-angular-wroclaw,"[{""type"": ""b2b"", ""salary"": {""from"": 13500, ""to"": 18500, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/6231e07ec2fd29cd9bf105a5d932d77c30200b01.png?1644834645,"[{""name"": ""Angular 8+"", ""level"": 3}, {""name"": ""English"", ""level"": 4}]",True,13500.0,18500.0,1,0,0,0,1,0,7
475,Frontend Developer,centrum,Gliwice,PL,"centrum, Gliwice",javascript,partly_remote,Reply,https://www.reply.com/en/about/careers/choose-your-country,"10,000",mid,50.3004119,18.6826347,2022-02-14T10:24:00.000Z,True,reply-frontend-developer-gliwice,"[{""type"": ""permanent"", ""salary"": {""from"": 13000, ""to"": 22000, ""currency"": ""pln""}}, {""type"": ""b2b"", ""salary"": {""from"": 13000, ""to"": 22000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/280869ec35ab789dbd82b26001acdf50f78bfb3a.jpg?1644848660,"[{""name"": ""Cloud"", ""level"": 3}, {""name"": ""English"", ""level"": 4}, {""name"": ""JavaScript"", ""level"": 4}]",False,13000.0,22000.0,1,1,0,0,0,0,11
476,Frontend Developer (VUE.JS),-,Łódź,PL,"-, Łódź",javascript,remote,Antal,http://antal.pl,50-100,mid,51.7592485,19.4559833,2022-02-14T10:22:00.000Z,False,antal-frontend-developer-vue-js,"[{""type"": ""b2b"", ""salary"": {""from"": 8000, ""to"": 15000, ""currency"": ""pln""}}, {""type"": ""permanent"", ""salary"": {""from"": 10000, ""to"": 14000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/e1d6f15faa17297839b6a67591c677fed3aaf39a.JPG?1644833907,"[{""name"": ""REST"", ""level"": 3}, {""name"": ""JS"", ""level"": 3}, {""name"": ""Vue.js"", ""level"": 3}]",True,8000.0,14000.0,1,1,0,0,0,1,9
477,Frontend Developer (Angular),Sobieskiego 2,Katowice,PL,"Sobieskiego 2, Katowice",javascript,remote,Skyrise.Tech part of Etteplan,http://www.skyrise.tech,<200,mid,50.2628119,19.014066,2022-02-14T10:10:00.000Z,True,skyrise-tech-part-of-etteplan-frontend-developer-angular,"[{""type"": ""b2b"", ""salary"": {""from"": 13500, ""to"": 18500, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/56f638e0b7142f0752838bb86f61d5e7d7d96973.png?1644833302,"[{""name"": ""Angular 8+"", ""level"": 3}, {""name"": ""English"", ""level"": 4}]",True,13500.0,18500.0,1,0,0,0,1,0,7
478, Senior Frontend Software Engineer,Chrzanowskiego 11,Gdańsk,PL,"Chrzanowskiego 11, Gdańsk",javascript,remote,Spartez Software sp. z o.o. sp. k.,https://spartez-software.com/,40,senior,54.3823731,18.5861127,2022-02-14T10:00:33.191Z,True,spartez-software-sp-z-o-o-sp-k-senior-software-engineer,"[{""type"": ""permanent"", ""salary"": {""from"": 17000, ""to"": 32000, ""currency"": ""pln""}}, {""type"": ""b2b"", ""salary"": {""from"": 17000, ""to"": 32000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/dd6bdff27218e066fbac3a279c68a92868218f2b.jpg?1642001488,"[{""name"": ""Node.js"", ""level"": 3}, {""name"": ""ReactJS"", ""level"": 4}, {""name"": ""JavaScript"", ""level"": 4}]",True,17000.0,32000.0,1,1,0,1,0,0,11
479,Frontend Developer (Vue.js),-,Kraków,PL,"-, Kraków",javascript,remote,Execon,http://execon.pl,140,mid,50.0646501,19.9449799,2022-02-14T10:00:33.191Z,True,execon-frontend-developer-vue-js-krakow,"[{""type"": ""b2b"", ""salary"": {""from"": 12000, ""to"": 16000, ""currency"": ""pln""}}, {""type"": ""permanent"", ""salary"": {""from"": 12000, ""to"": 16000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/afaeefb9a470ab959f288b41851848d92e024a00.png?1642765627,"[{""name"": ""Nuxt.js"", ""level"": 1}, {""name"": ""TypeScript"", ""level"": 2}, {""name"": ""Vue.js"", ""level"": 4}]",True,12000.0,16000.0,1,1,0,0,0,1,7
480,Frontend Developer,ul. Świętego Mikołaja 19,Wrocław,PL,"ul. Świętego Mikołaja 19, Wrocław",javascript,remote,S3 Connected Health,https://www.s3connectedhealth.com/,180,mid,51.1117461,17.0262864,2022-02-14T10:00:33.191Z,True,s3-connected-health-frontend-developer,"[{""type"": ""permanent"", ""salary"": None}, {""type"": ""b2b"", ""salary"": None}]",https://bucket.justjoin.it/offers/company_logos/thumb/2032aea350975c0af83ba1f3407adc2019be1939.png?1638885118,"[{""name"": ""CSS"", ""level"": 1}, {""name"": ""Angular"", ""level"": 3}, {""name"": ""JavaScript"", ""level"": 4}]",True,,,0,0,0,0,1,0,8
481,Senior Developer Frontend,Centrum,Gliwice,PL,"Centrum, Gliwice",javascript,partly_remote,Reply,https://www.reply.com/en/about/careers/choose-your-country,"10,000",senior,50.3004119,18.6826347,2022-02-14T09:26:00.000Z,True,reply-senior-developer-frontend-gliwice,"[{""type"": ""permanent"", ""salary"": {""from"": 13000, ""to"": 22000, ""currency"": ""pln""}}, {""type"": ""b2b"", ""salary"": {""from"": 13000, ""to"": 22000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/fba055b31e22afa3cd455b879d4302f76f22e70c.jpg?1644848773,"[{""name"": ""TypeScript"", ""level"": 3}, {""name"": ""React"", ""level"": 3}, {""name"": ""Angular"", ""level"": 3}]",False,13000.0,22000.0,1,1,0,1,1,0,9
482,Frontend Developer,wioślarska 8,Warszawa,PL,"wioślarska 8, Warszawa",javascript,remote,Cloud Best sp. z o.o.,https://cloudbest.com/,260,mid,52.2335082,21.0395828,2022-02-14T09:00:21.300Z,True,cloud-best-sp-z-o-o-frontend-developer-warszawa,"[{""type"": ""b2b"", ""salary"": {""from"": 16000, ""to"": 18000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/3a9073824e5dc509523d572090a19ea13a19a361.png?1639754485,"[{""name"": ""Git"", ""level"": 3}, {""name"": ""TypeScript"", ""level"": 3}, {""name"": ""React"", ""level"": 3}]",True,16000.0,18000.0,1,0,0,1,0,0,9
483,Frontend Developer,Adama Branickiego 13,Warszawa,PL,"Adama Branickiego 13, Warszawa",javascript,remote,Asseco Business Solutions,http://www.assecobs.pl,1000,mid,52.1557334,21.0764406,2022-02-14T09:00:21.300Z,True,asseco-business-solutions-frontend-developer,"[{""type"": ""permanent"", ""salary"": None}]",https://bucket.justjoin.it/offers/company_logos/thumb/46b0ebbab7ac0ce86522ab45c6d753d7cc8c3784.jpg?1643273988,"[{""name"": ""Angular 2+"", ""level"": 3}, {""name"": ""TypeScript"", ""level"": 3}, {""name"": ""JavaScript"", ""level"": 3}]",True,,,0,0,0,0,1,0,9
484,Wordpress / Frontend Developer,"Zgierz, Wschodnia 29",Zgierz,PL,"Zgierz, Wschodnia 29, Zgierz",php,office,Cyrek Digital Sp. z o.o.,https://cyrekdigital.com/pl/,40 - 50,mid,51.847937,19.419555,2022-02-14T09:00:21.300Z,False,cyrek-digital-sp-z-o-o-wordpress-frontend-developer,"[{""type"": ""b2b"", ""salary"": {""from"": 5000, ""to"": 7500, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/2215ac8ac77adaa7683a2213f025001dea148e47.png?1643182632,"[{""name"": ""WordPress"", ""level"": 3}, {""name"": ""jQuery"", ""level"": 3}, {""name"": ""MySQL"", ""level"": 3}]",False,5000.0,7500.0,1,0,0,0,0,0,9
485,Senior FrontEnd Engineer(startup+equity),Centrum,Kraków,PL,"Centrum, Kraków",javascript,remote,Shopstory,https://www.shopstory.app/,<10,senior,50.0550498,19.9259309,2022-02-14T09:00:21.300Z,True,shopstory-senior-frontend-engineer-startup-equity-386810a7-6918-4453-ac5e-ad6a8cbeb13e,"[{""type"": ""b2b"", ""salary"": {""from"": 22000, ""to"": 26000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/9b29b5fdcf306068e52e299a062a85dec66aca01.png?1642496333,"[{""name"": ""TypeScript"", ""level"": 4}, {""name"": ""React"", ""level"": 4}]",True,22000.0,26000.0,1,0,0,1,0,0,8
486,Junior/Mid FrontEnd Developer,Bysewska 18,Gdańsk,PL,"Bysewska 18, Gdańsk",javascript,remote,Vivia,https://www.vivia.dev,50+,junior,54.3574331,18.4648145,2022-02-14T09:00:00.000Z,True,vivia-junior-mid-frontend-developera,"[{""type"": ""permanent"", ""salary"": {""from"": 5000, ""to"": 8000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/ad676c5b36d0c542d19c0efea8dbb2afab171adb.jpg?1644310076,"[{""name"": ""JavaScript"", ""level"": 2}, {""name"": ""React Native"", ""level"": 2}, {""name"": ""ReactJS"", ""level"": 3}]",True,5000.0,8000.0,0,1,0,1,0,0,7
487,Junior/Mid FrontEnd Developera,Centrum,Warszawa,PL,"Centrum, Warszawa",javascript,remote,Vivia,https://www.vivia.dev,50+,junior,52.2302091,21.0113922,2022-02-14T09:00:00.000Z,True,vivia-junior-mid-frontend-developera-gdansk,"[{""type"": ""permanent"", ""salary"": {""from"": 5000, ""to"": 8000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/5268a9fab445381745d303355f969072bc444b45.jpg?1644310550,"[{""name"": ""JavaScript"", ""level"": 2}, {""name"": ""React Native"", ""level"": 2}, {""name"": ""ReactJS"", ""level"": 3}]",True,5000.0,8000.0,0,1,0,1,0,0,7
488,Junior/Mid FrontEnd Developera,Centrum,Kraków,PL,"Centrum, Kraków",javascript,remote,Vivia,https://www.vivia.dev,50+,junior,50.0550498,19.9259309,2022-02-14T09:00:00.000Z,True,vivia-junior-mid-frontend-developera-krakow,"[{""type"": ""permanent"", ""salary"": {""from"": 5000, ""to"": 8000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/13cc5dec88b79a596ef1bb2722199ae4fe6d8bad.jpg?1644310590,"[{""name"": ""JavaScript"", ""level"": 2}, {""name"": ""React Native"", ""level"": 2}, {""name"": ""ReactJS"", ""level"": 3}]",True,5000.0,8000.0,0,1,0,1,0,0,7
489,Junior/Mid FrontEnd Developera,Centrum,Wrocław,PL,"Centrum, Wrocław",javascript,remote,Vivia,https://www.vivia.dev,50+,junior,51.1106992,17.0323662,2022-02-14T09:00:00.000Z,True,vivia-junior-mid-frontend-developera-wroclaw,"[{""type"": ""permanent"", ""salary"": {""from"": 5000, ""to"": 8000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/d066d603fd363159f6c45dfe66b9ae6fd3b3bf06.jpg?1644310576,"[{""name"": ""JavaScript"", ""level"": 2}, {""name"": ""React Native"", ""level"": 2}, {""name"": ""ReactJS"", ""level"": 3}]",True,5000.0,8000.0,0,1,0,1,0,0,7
490,Angular Frontend Developer (Remote),Centrum,Wrocław,PL,"Centrum, Wrocław",javascript,remote,braf.tech,https://braf.tech,20+,mid,51.1106992,17.0323662,2022-02-14T08:35:00.000Z,True,braf-tech-angular-frontend-developer-remote-wroclaw,"[{""type"": ""b2b"", ""salary"": {""from"": 14000, ""to"": 21000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/511ad0107aef43970c7c63730f6b2813bac85874.png?1644827751,"[{""name"": ""HTML"", ""level"": 3}, {""name"": ""Angular Material"", ""level"": 3}, {""name"": ""Angular 5+"", ""level"": 4}]",True,14000.0,21000.0,1,0,0,0,1,0,10
491,Angular Frontend Developer (Remote),Centrum,Warszawa,PL,"Centrum, Warszawa",javascript,remote,braf.tech,https://braf.tech,20+,mid,52.2302091,21.0113922,2022-02-14T08:35:00.000Z,True,braf-tech-angular-frontend-developer-remote-warszawa,"[{""type"": ""b2b"", ""salary"": {""from"": 14000, ""to"": 21000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/d409d56b195718b8c16c88b587d78810e28fe449.png?1644827734,"[{""name"": ""HTML"", ""level"": 3}, {""name"": ""Angular Material"", ""level"": 3}, {""name"": ""Angular 5+"", ""level"": 4}]",True,14000.0,21000.0,1,0,0,0,1,0,10
492,React Frontend Developer,Sienna 39,Warszawa,PL,"Sienna 39, Warszawa",javascript,remote,Direct Communication,https://www.directpl.com/,100,mid,52.2318955,21.0019661,2022-02-14T08:31:00.000Z,True,direct-communication-frontend-developer,"[{""type"": ""b2b"", ""salary"": {""from"": 23000, ""to"": 30000, ""currency"": ""pln""}}, {""type"": ""permanent"", ""salary"": {""from"": 17500, ""to"": 23000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/859154198de10057641d0e98e022f25ff53e84d4.png?1636554802,"[{""name"": ""HTML5"", ""level"": 3}, {""name"": ""ReactJS"", ""level"": 3}, {""name"": ""Redux"", ""level"": 3}]",True,17500.0,23000.0,1,1,0,1,0,0,9
493,Senior Frontend Developer with Vue.js,Oławska 27-29,Wrocław,PL,"Oławska 27-29, Wrocław",javascript,remote,Monterail,https://www.monterail.com/,140+,senior,51.1081049,17.0363529,2022-02-14T08:24:00.000Z,True,monterail-senior-frontend-developer-with-vue-js,"[{""type"": ""b2b"", ""salary"": {""from"": 15000, ""to"": 25000, ""currency"": ""pln""}}, {""type"": ""permanent"", ""salary"": {""from"": 12450, ""to"": 20750, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/8fcf70b35ac5c67346f5601cc469be5fc85908ff.png?1614589141,"[{""name"": ""English"", ""level"": 4}, {""name"": ""TypeScript"", ""level"": 4}, {""name"": ""JavaScript"", ""level"": 4}]",True,12450.0,20750.0,1,1,0,0,0,1,12
494,Senior IoT Frontend Developer,Centrum,Wrocław,PL,"Centrum, Wrocław",javascript,remote,Reply,https://www.reply.com/en/about/careers/choose-your-country,"10,000",senior,51.1106992,17.0323662,2022-02-14T08:18:00.000Z,True,reply-senior-iot-frontend-developer-wroclaw,"[{""type"": ""permanent"", ""salary"": {""from"": 13000, ""to"": 22000, ""currency"": ""pln""}}, {""type"": ""b2b"", ""salary"": {""from"": 13000, ""to"": 22000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/54a13879923cf5d45496d2158f84cad3344582c0.jpg?1644848284,"[{""name"": ""Design Tools"", ""level"": 2}, {""name"": ""CSS3"", ""level"": 3}, {""name"": ""HTML5"", ""level"": 3}]",True,13000.0,22000.0,1,1,0,0,0,0,8
495,Junior Frontend Developer,Centrum,Wrocław,PL,"Centrum, Wrocław",javascript,remote,Reply,https://www.reply.com/en/about/careers/choose-your-country,"10,000",junior,51.1106992,17.0323662,2022-02-14T08:14:00.000Z,True,reply-junior-frontend-developer-wroclaw,"[{""type"": ""permanent"", ""salary"": {""from"": 5000, ""to"": 9000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/35c2af6c2205742ead8d11386a9a0726680b68ec.jpg?1644848070,"[{""name"": ""HTML"", ""level"": 2}, {""name"": ""JavaScript"", ""level"": 2}, {""name"": ""English"", ""level"": 3}]",True,5000.0,9000.0,0,1,0,0,0,0,7
496,Frontend Developer with React,Domaniewska 39A,Warszawa,PL,"Domaniewska 39A, Warszawa",javascript,partly_remote,ProData Consult,http://www.itconsultants.pl/,700+,mid,52.1827411,21.0043705,2022-02-14T08:00:21.551Z,True,prodata-consult-frontend-developer-with-react-warszawa,"[{""type"": ""b2b"", ""salary"": {""from"": 28560, ""to"": 33600, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/11e9f320b6f5616509d0f2f022ae0e1816beda4c.png?1643788307,"[{""name"": "".NET Core"", ""level"": 3}, {""name"": ""Redux"", ""level"": 3}, {""name"": ""React"", ""level"": 3}]",False,28560.0,33600.0,1,0,0,1,0,0,9
497,Senior Frontend Developer (Vue.js),Tadeusza Rejtana 2-4,Toruń,PL,"Tadeusza Rejtana 2-4, Toruń",javascript,remote,itCraft,https://itcraftapps.com/,100+,senior,53.019731,18.608945,2022-02-14T08:00:21.551Z,True,itcraft-senior-frontend-developer-vue-torun,"[{""type"": ""b2b"", ""salary"": {""from"": 14200, ""to"": 21000, ""currency"": ""pln""}}, {""type"": ""permanent"", ""salary"": {""from"": 10520, ""to"": 15560, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/5fc068a924619ea00e2d0a8c3ce24e2819471c7b.jpg?1637852409,"[{""name"": ""TypeScript"", ""level"": 4}, {""name"": ""JavaScript"", ""level"": 5}, {""name"": ""Vue.js"", ""level"": 5}]",True,10520.0,15560.0,1,1,0,0,0,1,14
498,Senior Frontend Developer (Vue.js),ul. Świętojańska 12A,Białystok,PL,"ul. Świętojańska 12A, Białystok",javascript,remote,Inspeerity,https://inspeerity.com,80+,senior,53.1278978,23.1725254,2022-02-14T08:00:00.000Z,False,inspeerity-senior-frontend-developer-vue-js-bialystok,"[{""type"": ""b2b"", ""salary"": {""from"": 13000, ""to"": 20000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/12b06b1b3588692ba9d4ec9eeeda2ee2c09db8d5.png?1637579842,"[{""name"": ""JavaScript"", ""level"": 4}, {""name"": ""Vuex"", ""level"": 4}, {""name"": ""Vue.js"", ""level"": 4}]",True,13000.0,20000.0,1,0,0,0,0,1,12
499,Frontend Team Leader,Centrum,Gdynia,PL,"Centrum, Gdynia",javascript,remote,FIS-SST Sp. z o.o.,https://fis-sst.pl/,100 - 150,senior,54.5195232,18.5348,2022-02-14T08:00:00.000Z,True,fis-sst-sp-z-o-o-frontend-team-leader-gdynia,"[{""type"": ""b2b"", ""salary"": None}, {""type"": ""permanent"", ""salary"": None}]",https://bucket.justjoin.it/offers/company_logos/thumb/28086cdafa43ea4177051aaded96f0089208ab43.png?1643787236,"[{""name"": ""React"", ""level"": 3}, {""name"": ""TypeScript"", ""level"": 4}, {""name"": ""Angular"", ""level"": 4}]",True,,,0,0,0,1,1,0,11
500,Frontend Team Leader,Centrum,Bydgoszcz,PL,"Centrum, Bydgoszcz",javascript,remote,FIS-SST Sp. z o.o.,https://fis-sst.pl/,100 - 150,senior,53.1216327,17.9994868,2022-02-14T08:00:00.000Z,True,fis-sst-sp-z-o-o-frontend-team-leader-bydgoszcz,"[{""type"": ""b2b"", ""salary"": None}, {""type"": ""permanent"", ""salary"": None}]",https://bucket.justjoin.it/offers/company_logos/thumb/0ef699044f31ac541297e457b76f45fb85c289f5.png?1643787227,"[{""name"": ""React"", ""level"": 3}, {""name"": ""TypeScript"", ""level"": 4}, {""name"": ""Angular"", ""level"": 4}]",True,,,0,0,0,1,1,0,11
501,Frontend Team Leader,Bojkowska 37C,Gliwice,PL,"Bojkowska 37C, Gliwice",javascript,remote,FIS-SST Sp. z o.o.,https://fis-sst.pl/,100 - 150,senior,50.2781293,18.6877464,2022-02-14T08:00:00.000Z,True,fis-sst-sp-z-o-o-frontend-team-leader,"[{""type"": ""permanent"", ""salary"": None}, {""type"": ""b2b"", ""salary"": None}]",https://bucket.justjoin.it/offers/company_logos/thumb/c0b906da349135ede03220a34a27153148f8873a.png?1643786530,"[{""name"": ""React"", ""level"": 3}, {""name"": ""TypeScript"", ""level"": 4}, {""name"": ""Angular"", ""level"": 4}]",True,,,0,0,0,1,1,0,11
502,Senior Frontend Developer (Web / Mobile),Aleja pokoju 1,Kraków,PL,"Aleja pokoju 1, Kraków",javascript,partly_remote,vonRoll Infratec,https://www.vonroll-hydro.ch/en/,15,senior,50.057324,19.9608937,2022-02-14T08:00:00.000Z,True,vonroll-infratec-senior-frontend-developer-web-mobile,"[{""type"": ""permanent"", ""salary"": {""from"": 22000, ""to"": 28000, ""currency"": ""pln""}}, {""type"": ""b2b"", ""salary"": {""from"": 22000, ""to"": 28000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/ef566456a2dae2dafdf0a8b633ad03a986f8a9c7.png?1629970671,"[{""name"": ""CSS3"", ""level"": 3}, {""name"": ""JavaScript"", ""level"": 4}, {""name"": ""Angular"", ""level"": 4}]",False,22000.0,28000.0,1,1,0,0,1,0,11
503,Frontend Engineer,Centrum,Gdańsk,PL,"Centrum, Gdańsk",javascript,remote,Showpad,https://www.showpad.com/,201-500,mid,54.3871819,18.5942542,2022-02-14T07:51:00.000Z,True,showpad-frontend-engineer-gdansk,"[{""type"": ""b2b"", ""salary"": {""from"": 14000, ""to"": 24000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/ce5c67186381376e1319aa584856bcb30d14bb0c.png?1642414578,"[{""name"": ""JavaScript"", ""level"": 3}, {""name"": ""TypeScript"", ""level"": 3}, {""name"": ""Angular"", ""level"": 3}]",True,14000.0,24000.0,1,0,0,0,1,0,9
504,Frontend Developer,Wirażowa 119,Warszawa,PL,"Wirażowa 119, Warszawa",html,remote,BPX,https://www.bpxglobal.com/,100+,mid,52.178654,20.9835336,2022-02-14T07:49:00.000Z,True,bpx-frontend-developer,"[{""type"": ""permanent"", ""salary"": None}]",https://bucket.justjoin.it/offers/company_logos/thumb/5ee07ad93d7c8ba0cee5d049b252d2318ba75d27.png?1644824931,"[{""name"": ""CSS3"", ""level"": 4}, {""name"": ""HTML5"", ""level"": 4}, {""name"": ""JavaScript"", ""level"": 4}]",True,,,0,0,0,0,0,0,12
505,Senior IoT Frontend Developer,Centrum,Warszawa,PL,"Centrum, Warszawa",javascript,remote,Reply,https://www.reply.com/en/about/careers/choose-your-country,"10,000",senior,52.2302091,21.0113922,2022-02-14T07:18:00.000Z,True,reply-senior-iot-frontend-developer-warszawa,"[{""type"": ""permanent"", ""salary"": {""from"": 13000, ""to"": 22000, ""currency"": ""pln""}}, {""type"": ""b2b"", ""salary"": {""from"": 13000, ""to"": 22000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/7fbb976a5a6efcbf66410580a1fc694ae401b91e.jpg?1644848275,"[{""name"": ""Design Tools"", ""level"": 2}, {""name"": ""CSS3"", ""level"": 3}, {""name"": ""HTML5"", ""level"": 3}]",True,13000.0,22000.0,1,1,0,0,0,0,8
506,Junior Frontend Developer,Centrum,Warszawa,PL,"Centrum, Warszawa",javascript,remote,Reply,https://www.reply.com/en/about/careers/choose-your-country,"10,000",junior,52.2302091,21.0113922,2022-02-14T07:14:00.000Z,True,reply-junior-frontend-developer-warszawa,"[{""type"": ""permanent"", ""salary"": {""from"": 5000, ""to"": 9000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/7e410cce9fa99510e7729c06947550b7093273dd.jpg?1644848057,"[{""name"": ""HTML"", ""level"": 2}, {""name"": ""JavaScript"", ""level"": 2}, {""name"": ""English"", ""level"": 3}]",True,5000.0,9000.0,0,1,0,0,0,0,7
507,Frontend Developer,"Jana Pawła II, 10",Poznań,PL,"Jana Pawła II, 10, Poznań",javascript,partly_remote,PCSS,https://www.pcss.pl/,>300,mid,52.4071578,16.9537604,2022-02-14T06:48:00.000Z,True,pcss-frontend-developer-bccf0189-c8a6-43ec-bd27-86aff20c4114,"[{""type"": ""permanent"", ""salary"": {""from"": 7000, ""to"": 12000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/c5dfb0d6f5746cb4c063ade71f0362fb5e849a68.jpg?1626687945,"[{""name"": ""CSS"", ""level"": 3}, {""name"": ""HTML5"", ""level"": 3}, {""name"": ""JavaScript"", ""level"": 3}]",False,7000.0,12000.0,0,1,0,0,0,0,9
508,Frontend Developer,Al. Jerozolimskie 134 02-305,Warszawa,PL,"Al. Jerozolimskie 134 02-305, Warszawa",html,office,Larsen & Toubro Infotech,https://www.lntinfotech.com/,500+,mid,52.2214092,20.9740812,2022-02-14T06:00:21.512Z,True,larsen-toubro-infotech-frontend-developer,"[{""type"": ""permanent"", ""salary"": {""from"": 25000, ""to"": 28800, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/25e1580ddcd88212eea45615a1f471326b7c8df2.png?1644299193,"[{""name"": ""JavaScript"", ""level"": 4}, {""name"": ""Angular"", ""level"": 4}, {""name"": ""Spring Boot"", ""level"": 4}]",False,25000.0,28800.0,0,1,0,0,1,0,12
509,Frontend Engineer,al. Jerozolimskie 162A,Warszawa,PL,"al. Jerozolimskie 162A, Warszawa",javascript,remote,deepsense.ai,https://deepsense.ai/,80,mid,52.207948,20.9438058,2022-02-13T17:00:14.594Z,False,deepsense-ai-frontend-engineer,"[{""type"": ""b2b"", ""salary"": {""from"": 14000, ""to"": 18000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/3a8a1e1bd03324c5508fae6c6430da45df204b53.png?1639763158,"[{""name"": ""Redux"", ""level"": 3}, {""name"": ""TypeScript"", ""level"": 3}, {""name"": ""React"", ""level"": 3}]",True,14000.0,18000.0,1,0,0,1,0,0,9
510,Frontend Developer,Bujwida,Podgórzyn,PL,"Bujwida, Podgórzyn",javascript,remote,Contina Sp. z o.o.,http://contina.pl,20+,mid,50.8344343,15.6751564,2022-02-13T16:29:00.000Z,True,contina-sp-z-o-o-frontend-developer,"[{""type"": ""permanent"", ""salary"": {""from"": 7000, ""to"": 12000, ""currency"": ""pln""}}]",https://bucket.justjoin.it/offers/company_logos/thumb/94d3152f4f1fde2e74a403a4b7b84b9dd033a8db.png?1644769739,"[{""name"": ""CSS3"", ""level"": 3}, {""name"": ""Vue.js"", ""level"": 4}, {""name"": ""React"", ""level"": 4}]",True,7000.0,12000.0,0,1,0,1,0,1,11
